GEOID,population_density,population,median_age,below_poverty_level,median_income,average_household_size
12111382200,16.63643574,6129,62.79999924,962,42758,2.130000114
12071001906,2014.587155,8319,57.29999924,1698,47021,2.130000114
12086006711,79069.65112,2964,34.29999924,422,100257,1.960000038
12009071338,2280.157223,9153,42.79999924,750,57912,3.089999914
12087972600,2909.570229,676,56.09999847,102,94773,1.950000048
12011020205,6849.327014,6873,46.09999847,973,62257,2.410000086
12071010201,1818.443573,13090,37.40000153,1448,61728,3.380000114
12095017017,1129.805691,6462,29,924,55101,2.519999981
12031000200,1609.581715,2310,33.29999924,895,25082,2.519999981
12019031106,229.0680654,7775,37.20000076,1244,44698,2.900000095
12095017011,1905.941475,6046,37.5,742,51000,3.799999952
12083000901,183.801761,5510,53.59999847,649,35944,2.319999933
12001002204,901.6871905,11379,38.5,228,88563,2.769999981
12091023305,1797.736058,4748,36.59999847,178,87670,2.609999895
12103026001,5306.093521,2749,64.90000153,382,72625,1.919999957
12086018300,12667.13923,5710,39.59999847,495,68346,3.74000001
12105012405,1601.578939,6119,38.90000153,421,65429,2.99000001
12081000308,5894.66532,4880,59.20000076,538,37792,2.039999962
12099007615,4269.124957,3343,48.40000153,704,39833,1.940000057
12011020319,6204.775707,6146,37.70000076,445,98708,2.960000038
12011060401,8174.49165,4772,40.90000153,891,29385,2.809999943
12057012702,3033.244375,3697,36.79999924,696,38180,2.480000019
12035060103,1768.41391,2362,61.90000153,283,48429,1.99000001
12057010818,9101.030948,5066,30.39999962,1453,26250,2.420000076
12061990000,NULL,0,NULL,0,NULL,NULL
12061050100,3216.798789,7268,43.09999847,776,38774,2.670000076
12017450303,314.5493087,6182,54.29999924,1634,31954,2.25999999
12099006802,6411.059126,3271,44.79999924,806,41436,3.569999933
12011100101,11330.52692,7180,55.20000076,770,53651,1.960000038
12057010805,8361.776848,6199,28.20000076,2187,25266,3.029999971
12015020202,2004.03999,7707,52.70000076,596,55736,2.640000105
12019030703,2340.656065,12516,45.09999847,577,115446,2.99000001
12017451400,70.84581204,5829,42,1096,39663,2.569999933
12069031103,137.8681939,2245,48.09999847,223,68938,2.660000086
12117020903,2632.09014,10102,35.09999847,1706,44270,2.549999952
12105016400,3188.670611,2240,39.29999924,871,24796,2.049999952
12005002400,2386.93481,3941,30.70000076,1175,33462,2.349999905
12101032010,1196.07637,3378,38.29999924,236,84342,2.920000076
12101032104,1319.617618,4990,35.79999924,425,73462,2.960000038
12086016200,8508.945127,3318,45.40000153,341,74432,3.160000086
12009066200,2990.403509,2787,50.79999924,245,87500,2.519999981
12095016903,10291.99077,17140,29.70000076,3184,42059,3.309999943
12127091016,4112.08025,6587,36,429,50583,3.089999914
12033001103,2512.105649,2568,39.70000076,132,64837,2.349999905
12085001000,2568.116316,6346,37.59999847,754,42359,2.349999905
12086000120,7376.054115,4331,44,330,79954,2.400000095
12057011523,1375.964275,1751,45.29999924,5,104125,3.170000076
12019030102,222.4822516,8665,40.40000153,1311,52137,2.819999933
12099005955,2566.181093,4358,72.90000153,262,65588,1.919999957
12011041000,4318.392521,2944,37,644,29000,3.00999999
12109020710,1772.985839,2351,50.29999924,194,178500,2.700000048
12121970400,177.692012,7941,38.5,1249,42432,2.950000048
12099007732,8960.563253,5743,33.70000076,1095,45583,3.25
12099007765,3061.232856,10326,41.70000076,387,120190,3.380000114
12086011403,3150.977231,6246,30.10000038,2149,40350,3.880000114
12086008405,2392.606182,6021,38.20000076,598,115938,3.25999999
12119910602,67.40991687,2251,46.59999847,399,37005,2.359999895
12015020601,2483.684211,2786,51.79999924,313,50291,2.440000057
12086006706,25095.79486,2631,42.59999847,150,84286,2.089999914
12085001404,439.538552,5879,50.40000153,663,56810,2.309999943
12057001600,3390.975255,1729,42.20000076,114,61313,1.919999957
12021010902,1130.851227,3811,58.29999924,141,87063,2.549999952
12021010701,3960.421316,4557,39.20000076,1401,39839,2.369999886
12061050604,1286.142425,1615,74.19999695,101,36875,1.690000057
12031010202,467.5327746,3368,43.20000076,158,67778,2.650000095
12071020300,1655.518894,5674,48.59999847,2249,38892,2.789999962
12099005938,2722.444012,3740,72,343,61862,1.919999957
12033001800,2617.695007,2179,44.29999924,517,37734,2.460000038
12086000307,7102.030032,4536,39.29999924,786,44181,3.910000086
12017450102,211.6472148,4080,57.90000153,650,33522,1.970000029
12113010705,791.1689791,3462,33.70000076,875,34896,2.470000029
12086007704,5989.135176,5133,34.90000153,784,53815,2.470000029
12011060111,3133.895012,5617,49.5,549,47696,2.099999905
12011060501,5062.794393,7015,38.59999847,458,55776,2.920000076
12103026816,3180.253377,5873,47.90000153,392,75402,2.5
12103027208,3609.762153,6883,39.5,397,75017,2.930000067
12035060212,2273.555926,5975,45.59999847,725,49366,2.880000114
12086003906,3422.201607,3029,42.20000076,141,219375,3.170000076
12099007741,3116.737901,3972,64.80000305,448,49318,1.850000024
12117021315,3785.766939,7525,32.40000153,1633,55877,2.890000105
12069030407,614.7353415,2997,36.79999924,631,40237,2.549999952
12103022802,6168.423166,3841,40,273,76006,2.869999886
12103022700,4603.463101,4191,45.70000076,345,62650,2.309999943
12095017004,2322.743637,5163,36.59999847,693,54595,2.450000048
12021000200,2706.756219,2467,48.90000153,96,93500,2.480000019
12086016400,4227.49052,7442,38.5,516,88038,4.099999905
12055961400,171.1265803,5953,60.90000153,340,47420,2.359999895
12103025800,5903.71493,4574,34.5,1681,39552,3.049999952
12086000404,7289.744694,7219,38.79999924,1307,35938,3.589999914
12127091027,3609.769331,7412,40.40000153,984,55616,3.039999962
12101031605,686.9175764,4534,47.5,331,71333,2.440000057
12071040124,2621.928198,7148,32.5,1277,58214,3.859999895
12105012804,1052.2367,4672,64.30000305,852,39180,2.119999886
12021010803,214.3281134,5423,55.20000076,336,62672,2.380000114
12099005701,7742.058343,4002,43.59999847,1053,31975,2.670000076
12011020207,7422.507368,6025,54,830,39115,2.099999905
12081001800,2003.571905,4281,65.40000153,400,75516,1.830000043
12101030301,1490.688403,2349,55.70000076,408,45461,2.170000076
12086003912,14095.64368,4489,36.79999924,350,48724,2.859999895
12111382108,1888.495019,24205,51.79999924,2832,58385,2.470000029
12071020800,1767.807253,4586,58.20000076,1267,31359,2.279999971
12095014302,6121.955351,5238,36.40000153,1137,42871,3.140000105
12115001301,1847.716499,3709,40.70000076,286,64529,2.440000057
12105014802,83.17667097,3096,35.29999924,477,49310,3.200000048
12086015500,6423.635127,6073,42.79999924,582,59899,3.539999962
12057011521,2516.726369,4331,41.79999924,256,53704,1.950000048
12087970900,382.0989058,1695,52.5,158,75139,2.089999914
12117021318,2153.154134,8826,32.59999847,735,70727,2.819999933
12021010419,6073.887284,3852,35.59999847,546,48693,4.050000191
12011020405,9867.580287,5119,29.29999924,1721,38214,3.789999962
12095012303,5621.418338,9417,30.29999924,1906,62831,3.819999933
12057005301,11179.8512,3668,32,208,95864,1.620000005
12105014105,272.3897227,6841,47.40000153,754,45543,2.670000076
12039020800,37.77545025,5000,41.09999847,1247,41360,2.440000057
12011060211,10386.32262,3795,68.30000305,707,28882,1.769999981
12099004300,3656.422406,6866,48,371,82955,2.74000001
12071001907,626.6123535,6046,61.70000076,404,82216,2.25999999
12099000505,9319.056488,3006,72.30000305,142,71375,1.639999986
12103020201,2360.681742,5711,43.90000153,323,66923,2.980000019
12087971402,135.5737915,1624,54.79999924,177,86389,2.359999895
12057011418,3556.171509,3865,53.40000153,295,78348,2.25999999
12086000805,9470.172652,5865,48.20000076,1406,31219,3.460000038
12011050602,4448.119356,3171,43.29999924,362,45588,2
12095016407,3788.361859,5431,26.10000038,1865,35095,2.49000001
12103022301,4084.515033,3009,47.90000153,192,57401,2.289999962
12086000804,11822.74439,4750,46.40000153,1038,40529,3.309999943
12011020501,7900.949159,5810,40.59999847,595,57610,3.450000048
12035060105,2702.688617,4416,59.59999847,247,67031,2.480000019
12127082414,2680.364938,3773,58.40000153,903,37813,1.879999995
12033001900,2932.286791,1987,36.09999847,629,27212,2.920000076
12033003305,394.9638321,2605,44.79999924,187,65461,2.519999981
12131950400,23.59609668,2892,48.90000153,636,41171,2.329999924
12069030208,2210.963885,4688,37.90000153,399,66228,2.890000105
12011040702,6829.324734,4104,40.40000153,761,68673,2.00999999
12111382009,2975.503304,5030,41.40000153,469,53988,2.900000095
12083000501,23.34019121,1911,59.79999924,168,44246,2.309999943
12035060304,234.0503959,2864,60.90000153,354,54052,2.400000095
12011060209,8586.953181,3165,39.09999847,492,72813,3.950000048
12127080400,2363.774921,3498,54.5,247,70985,2.420000076
12049970201,234.7600843,4010,30.60000038,1032,34804,3.869999886
12099007753,509.6858077,8437,45.40000153,405,117000,3.059999943
12053040501,896.1167629,3949,52,689,27200,1.889999986
12105014201,448.3551889,5859,42.09999847,1553,35192,2.640000105
12011031204,12895.62657,2956,63.5,395,47366,1.710000038
12071040308,660.1517558,4394,29.79999924,990,49779,4.010000229
12101033102,186.9264415,1451,55.29999924,263,49342,2.369999886
12095018400,1085.236253,2596,35.5,530,52161,2.329999924
12095012000,7270.444611,8768,29.10000038,2483,30555,3.529999971
12011020314,5216.762109,5289,39.70000076,747,45822,2.710000038
12095011100,6573.456801,3683,36.29999924,452,61743,2.359999895
12061050505,1550.417341,3422,68.19999695,154,79507,1.879999995
12031001200,3296.781714,1783,38.5,475,39453,2.25999999
12057012401,744.8947076,4720,38.20000076,1298,39934,2.910000086
12103026910,4438.195917,6247,42.70000076,381,57660,2.460000038
12095016411,2381.460861,3111,32.79999924,537,52156,2.640000105
12071000502,4050.743976,4559,29,1755,24367,3.390000105
12071000402,1881.962655,2372,64.40000153,318,47500,2.289999962
12117022207,3846.680744,6682,36.5,1380,62338,2.630000114
12086009039,9931.816846,4952,35.5,619,84861,3.319999933
12073002206,1309.664046,3364,41.5,183,63049,2.390000105
12011110342,7102.710174,12992,35.70000076,1714,57091,2.619999886
12057013913,776.3480908,10808,35.79999924,1791,65159,3.069999933
12111980000,0,0,NULL,0,NULL,NULL
12083000902,456.1610093,10668,37.29999924,1980,41804,2.940000057
12053040202,189.7470261,6347,50,1247,53500,2.799999952
12086000220,9125.251193,4674,36.20000076,1041,40511,3.269999981
12086005405,19067.64228,4315,38.40000153,1175,28292,3.349999905
12061050903,251.4631855,8062,43.79999924,1305,45611,3.210000038
12109021406,1136.281239,5104,54.20000076,470,64153,2.170000076
12086003917,22269.46959,5269,36.09999847,594,56885,2.50999999
12101032402,39.08947849,3132,37.09999847,1077,34877,2.930000067
12115000102,5083.420752,4755,42,567,41435,2.089999914
12101031203,1403.076945,2444,67,414,40440,1.75999999
12057002800,4988.121363,3311,43.70000076,268,77616,2.309999943
12095015501,2235.09136,4419,45.90000153,712,63994,2.140000105
12099005944,9510.715351,2540,72.40000153,359,29868,1.460000038
12069030107,103.6309922,5900,49.20000076,764,50363,2.710000038
12061050301,815.7001284,3716,68.5,262,62629,1.840000033
12099005814,9108.62498,4761,30.60000038,1398,44352,3.940000057
12069030807,1814.238934,3633,54.70000076,429,39846,2.049999952
12011090700,7672.68928,8606,36.59999847,565,74070,3.779999971
12063210800,36.3054411,4975,42.40000153,872,42324,2.650000095
12057010108,53.13313091,2239,45.29999924,219,63264,2.970000029
12086007701,6508.609798,6812,45.59999847,992,63208,3.5
12069031306,1152.060625,8007,45.20000076,556,89643,2.859999895
12057012403,715.5054916,6441,31,1763,60675,3.400000095
12086002001,10391.78242,4330,37.09999847,1322,19570,2.670000076
12033003203,1379.267442,4902,53.20000076,319,49313,2.400000095
12085001104,2271.434717,8688,42.79999924,1119,55536,2.519999981
12071000800,2907.577359,1694,58.70000076,143,50327,1.830000043
12095013803,4484.005734,2747,44.90000153,56,74333,2.680000067
12131950602,135.1513242,3919,51.09999847,282,99680,2.309999943
12099006602,2450.01903,3377,50,214,110647,2.319999933
12099008201,8934.856258,4094,32.70000076,2441,11845,2.480000019
12057002300,5647.86211,3288,36,407,62636,2.279999971
12099007752,2290.861662,7403,42.20000076,148,101406,2.869999886
12095014810,2650.823902,5512,46.79999924,334,102440,2.99000001
12009071339,1591.250592,6603,37.5,296,51898,2.809999943
12095010500,3959.220315,1218,45.09999847,516,22324,2.470000029
12103027502,3596.828872,7872,53.90000153,962,56990,2.730000019
12086005802,14018.98984,11727,47.09999847,1267,48861,3.349999905
12009066103,4275.755442,2422,63.79999924,194,61385,2.00999999
12057013411,2524.954344,2702,46.09999847,133,68609,2.319999933
12079110400,13.83302778,3690,43.79999924,750,41952,2.299999952
12103020106,1072.822573,3437,60.20000076,135,107500,2.220000029
12101031206,623.2396118,3059,42.40000153,743,39861,2.809999943
12005002603,2295.783569,3136,39,609,50595,2.279999971
12057013703,3994.114885,7299,32.29999924,1045,58487,2.950000048
12089050303,289.8399583,14452,48.40000153,1392,84171,2.539999962
12033002900,3066.615928,4470,35.20000076,1191,32397,2.519999981
12011031203,8549.856402,1028,66,105,63047,1.620000005
12095015104,4062.406959,5687,35.40000153,741,55400,2.720000029
12057013916,2189.287874,13018,37,532,85483,3.059999943
12099007010,1443.032296,1759,78.69999695,110,62431,1.75999999
12099007733,4024.186593,3481,36.5,231,81763,3.25
12105013902,2294.097678,5385,48.5,616,68152,2.849999905
12011050501,5690.657172,3776,43.79999924,613,63617,2.730000019
12091022400,3008.310556,4037,45.40000153,357,70370,2.410000086
12097041001,845.492109,9874,46.5,850,48973,2.869999886
12101032106,2141.111869,8525,36.09999847,171,94833,2.880000114
12011070602,1879.452145,5744,36.70000076,702,78264,2.769999981
12033001104,3413.130487,7067,32.79999924,1099,49406,2.680000067
12091021900,3149.703656,7698,39,1311,50902,2.289999962
12015030401,1233.48701,2050,65.09999847,407,55469,1.929999948
12073001902,857.1254974,4717,27.29999924,1894,31806,2.789999962
12117021708,4450.074834,7079,35.40000153,555,62917,2.75
12099006907,2133.440066,3498,47.40000153,408,55990,1.779999971
12099001914,3059.014699,1834,52,44,64766,2.059999943
12015030301,1206.044294,2638,68.5,155,55428,1.950000048
12099000405,2593.421512,2576,60.90000153,176,101842,1.799999952
12086000206,6728.75354,6226,35.70000076,1493,43508,3.910000086
12103027318,4901.492141,4301,44.59999847,188,50189,2.430000067
12091990100,NULL,0,NULL,0,NULL,NULL
12099006005,4718.891828,3988,52.5,283,63438,2.390000105
12121970100,122.4616717,7200,40.5,738,48946,2.75
12119910401,724.5060161,2794,57.70000076,485,36176,2.150000095
12127083005,2004.033366,3926,55.70000076,304,49667,2.369999886
12101033101,79.11741103,2524,63.5,353,40833,2.150000095
12095017805,104.7394042,2965,40.90000153,295,72778,2.75999999
12057011409,2045.915776,2681,51,46,88902,2.180000067
12073002207,1128.095557,2406,36.90000153,372,44453,2.359999895
12103025010,3035.985293,5159,54.90000153,203,47500,2.279999971
12113010707,227.7362368,4189,45,312,86389,2.640000105
12031011700,397.0640642,2752,38.70000076,255,51167,2.920000076
12061050302,1816.19616,6908,44.20000076,2436,30080,2.930000067
12086010801,8811.182352,8422,28.39999962,2523,33780,3.809999943
12081002008,1756.195323,6019,46.40000153,231,91471,2.710000038
12083001206,881.6361693,2082,34.29999924,593,47750,3.269999981
12086003003,16993.8529,6650,39.90000153,2748,23618,2.660000086
12086003913,24649.0463,4471,43.59999847,794,39375,1.929999948
12103026101,4596.338578,2347,48.29999924,702,46359,2.339999914
12103026002,2723.51841,2665,56.5,366,85893,2.049999952
12057013310,6655.417953,2758,40.90000153,222,65000,2.549999952
12117021100,716.7185164,3404,38.09999847,599,54674,2.869999886
12086009312,4325.978139,5395,41.59999847,982,60129,2.309999943
12073001401,4024.22195,1556,42.09999847,772,14444,1.669999957
12087971700,429.1854974,3218,39,283,90573,2.700000048
12086002402,12775.10289,6768,37,2056,30489,3.150000095
12057013415,3856.023643,4322,38.59999847,101,92270,3.150000095
12099005502,6449.577867,7166,36.79999924,910,52934,2.970000029
12099004101,5324.48179,5499,34.90000153,352,48056,2.839999914
12021010605,4378.853737,3206,54.59999847,75,54617,2.25999999
12127091019,1587.11454,5340,36.20000076,837,50000,3.039999962
12119910800,1874.491968,3678,75.90000153,127,50473,1.629999995
12033003608,970.243053,7823,36.40000153,817,64087,2.809999943
12039020101,100.9577834,4836,53.29999924,611,56076,2.390000105
12057003100,5724.770305,2919,27.5,742,33563,3.019999981
12099007613,3965.538027,3752,48.79999924,339,59041,2.099999905
12015010502,150.3570824,7557,60.70000076,763,60461,2.230000019
12011020209,5759.832043,2512,41.79999924,197,48510,2.569999933
